Mme,HUSSER,Valerie,délégué titulaire de,OBERHASLACH
M.,HOELTZEL,Aurelien,délégué titulaire de,OBERHASLACH
Mme,OGIER,Annette,suppléant,OBERHASLACH
M.,WIHR,Eric,suppléant,OBERHASLACH
Mme,KUHN,Valerie,suppléant,OBERHASLACH
M.,BEROULLE,Patrick,délégué titulaire de,OBERHAUSBERGEN
Mme,RIETSCH,Eliane,délégué titulaire de,OBERHAUSBERGEN
M.,MASSON,Patrick,délégué titulaire de,OBERHAUSBERGEN
Mme,VAN HECKE,Cécile,délégué titulaire de,OBERHAUSBERGEN
M.,KELLER,Jean,délégué titulaire de,OBERHAUSBERGEN
Mme,KOHLER-BARBIER,Christelle,délégué titulaire de,OBERHAUSBERGEN
M.,LOTZ,Jean-Marc,délégué titulaire de,OBERHAUSBERGEN
Mme,GOETZ,Sabine,délégué titulaire de,OBERHAUSBERGEN
M.,MULLER,Guy,délégué titulaire de,OBERHAUSBERGEN
Mme,CHEVALLIER,Cécile,délégué titulaire de,OBERHAUSBERGEN
M.,SCHEFFLER,Thierry,délégué titulaire de,OBERHAUSBERGEN
Mme,ERNWEIN,Anne,délégué titulaire de,OBERHAUSBERGEN
M.,LANGEVIN,Bruno,délégué titulaire de,OBERHAUSBERGEN
Mme,DUBOIS,Chrystelle,délégué titulaire de,OBERHAUSBERGEN
M.,PHLIPPOTEAU,Nicolas,délégué titulaire de,OBERHAUSBERGEN
Mme,TAGLANG,Elisabeth,suppléant,OBERHAUSBERGEN
M.,BEHRA,Christophe,suppléant,OBERHAUSBERGEN
Mme,MOTA,Virginie,suppléant,OBERHAUSBERGEN
M.,CHAMBET,Daniel,suppléant,OBERHAUSBERGEN
Mme,PEUTEUIL,Muriel,suppléant,OBERHAUSBERGEN
M.,ARNOLD,Robert,délégué titulaire de,OBERHOFFEN-LES-WISSEMBOURG
M.,FISCHER,René,suppléant,OBERHOFFEN-LES-WISSEMBOURG
M.,HEIL,Rémy,suppléant,OBERHOFFEN-LES-WISSEMBOURG
M.,HAUER,Thomas,suppléant,OBERHOFFEN-LES-WISSEMBOURG
Mme,HERRMANN,Marie-Laure,délégué titulaire de,OBERHOFFEN-SUR-MODER
M.,BRUCHER,Yvon,délégué titulaire de,OBERHOFFEN-SUR-MODER
Mme,FERRY,Nicole,délégué titulaire de,OBERHOFFEN-SUR-MODER
M.,GABEL,Leonard,délégué titulaire de,OBERHOFFEN-SUR-MODER
Mme,ROSER,Brigitte,délégué titulaire de,OBERHOFFEN-SUR-MODER
M.,CHATELAIN,Pierre,délégué titulaire de,OBERHOFFEN-SUR-MODER
Mme,TAILHURAT,Marie-Louise,délégué titulaire de,OBERHOFFEN-SUR-MODER
M.,ROTH,Alfred,suppléant,OBERHOFFEN-SUR-MODER
Mme,JAEGER,Sylvie,suppléant,OBERHOFFEN-SUR-MODER
M.,JAEGER,Eric,suppléant,OBERHOFFEN-SUR-MODER
Mme,MEYER,Sandrine,suppléant,OBERHOFFEN-SUR-MODER
M.,KRAEMER,Bruno,délégué titulaire de,OBERLAUTERBACH
M.,LOEFFLER,Maurice,délégué titulaire de,OBERLAUTERBACH
M.,BURCKBUCHLER,Fabrice,délégué titulaire de,OBERLAUTERBACH
M.,RIEDINGER,Raymond,suppléant,OBERLAUTERBACH
M.,LAUFFENBURGER,Serge,suppléant,OBERLAUTERBACH
Mme,DOUARD,Sylvie,suppléant,OBERLAUTERBACH
M.,STEGNER,Helmut,délégué titulaire de,OBERMODERN-ZUTZENDORF
Mme,SUTTER,Joelle,délégué titulaire de,OBERMODERN-ZUTZENDORF
M.,SCHINI,Thierry,délégué titulaire de,OBERMODERN-ZUTZENDORF
Mme,KOEHL,Estelle,délégué titulaire de,OBERMODERN-ZUTZENDORF
M.,FINCK,Christian,délégué titulaire de,OBERMODERN-ZUTZENDORF
Mme,KAUFFMANN,Aurelie,délégué titulaire de,OBERMODERN-ZUTZENDORF
M.,BERGMANN,Philippe,suppléant,OBERMODERN-ZUTZENDORF
Mme,FILLIAU,Elfriede,suppléant,OBERMODERN-ZUTZENDORF
M.,WICK,Michel,suppléant,"OBERMODERN-ZUTZENDORF/Zutzendorf"
Mme,FINCK,Michelle,suppléant,"OBERMODERN-ZUTZENDORF/Zutzendorf"
M.,BURCKEL,Damien,suppléant,"OBERMODERN-ZUTZENDORF/Zutzendorf"
Mme,SCHMITT-CRIQUI,Daniele,suppléant,"OBERMODERN-ZUTZENDORF/Zutzendorf"
M.,STAMM - REMPLA ANT DE M. FISCHER BERNARD,Nicolas,délégué titulaire de,OBERNAI
Mme,OBRECHT,Isabelle,délégué titulaire de,OBERNAI
M.,ROTH,Paul,délégué titulaire de,OBERNAI
Mme,GEIGER,Valérie,délégué titulaire de,OBERNAI
M.,SCHMITZ,Pierre,délégué titulaire de,OBERNAI
Mme,VOLTZ,Anita,délégué titulaire de,OBERNAI
M.,STAHL,Jean-Jacques,délégué titulaire de,OBERNAI
Mme,KUPFERSCHLAEGER,Marie- Reine,délégué titulaire de,OBERNAI
Mme,FISCHER,Monique,délégué titulaire de,OBERNAI
Mme,GEMEHL,Ingrid,délégué titulaire de,OBERNAI
Mme,DEHON,Elisabeth,délégué titulaire de,OBERNAI
M.,FEURER,Martial,délégué titulaire de,OBERNAI
M.,ECK,Benoît,délégué titulaire de,OBERNAI
Mme,SCHMITT,Marie-Claude,délégué titulaire de,OBERNAI
M.,BOURZEIX,Pascal,délégué titulaire de,OBERNAI
M.,ESQUIROL,Denis,délégué titulaire de,OBERNAI
Mme,SCHATZ,Marie-Christine,délégué titulaire de,OBERNAI
Mme,BERNARD,Nathalie,délégué titulaire de,OBERNAI
M.,WEILER,Christian,délégué titulaire de,OBERNAI
M.,SCHNEIDER,Philippe,délégué titulaire de,OBERNAI
M.,LANOË,Raymond,délégué titulaire de,OBERNAI
Mme,SUHR,Isabelle,délégué titulaire de,OBERNAI
M.,GUZLE,Kadir,délégué titulaire de,OBERNAI
M.,REISS,David,délégué titulaire de,OBERNAI
Mme,FENDER,Muriel,délégué titulaire de,OBERNAI
Mme,STRUB,Jennifer,délégué titulaire de,OBERNAI
Mme,STAHL,Adeline,délégué titulaire de,OBERNAI
M.,CLAUSS,Robin,délégué titulaire de,OBERNAI
M.,EVRARD,Sylvain,délégué titulaire de,OBERNAI
M.,FREYERMUTH,Bruno,délégué titulaire de,OBERNAI
M.,PRIMAULT,Frédéric,délégué titulaire de,OBERNAI
Mme,AJTOUH,Séverine,délégué titulaire de,OBERNAI
Mme,HEIZMANN,Laetitia,délégué titulaire de,OBERNAI
M.,BERGERET JOBARD-LAFONTAINE,Dominique,suppléant,OBERNAI
Mme,KONIAS,Jeannine,suppléant,OBERNAI
M.,BOEHRINGER,Guillaume,suppléant,OBERNAI
Mme,FUCHS,Martine,suppléant,OBERNAI
M.,STROHM,Hugues,suppléant,OBERNAI
Mme,EHRHART,Isabelle,suppléant,OBERNAI
M.,BLUM,Thomas,suppléant,OBERNAI
Mme,FAUSSER,Anabella,suppléant,OBERNAI
M.,MEYER,Jean-Claude,suppléant,OBERNAI
M.,PHILIPPS,Claude,délégué titulaire de,OBERROEDERN
Mme,ROEHRIG,Odile,délégué titulaire de,OBERROEDERN
M.,DORFFER,Joel,délégué titulaire de,OBERROEDERN
M.,KNITTEL,Jean-Georges,suppléant,OBERROEDERN
M.,KERTZINGER,Thierry,suppléant,OBERROEDERN
M.,HEMMERLE,Alain,suppléant,OBERROEDERN
M.,ERB,Eddie,délégué titulaire de,OBERSCHAEFFOLSHEIM
Mme,PICARD,Jacqueline,délégué titulaire de,OBERSCHAEFFOLSHEIM
M.,GRUBER,Patrick,délégué titulaire de,OBERSCHAEFFOLSHEIM
Mme,WOLFF,Denise,délégué titulaire de,OBERSCHAEFFOLSHEIM
M.,PREVE,Jean-Paul,délégué titulaire de,OBERSCHAEFFOLSHEIM
Mme,ANTOINE,Régine,suppléant,OBERSCHAEFFOLSHEIM
M.,MEY,Denis,suppléant,OBERSCHAEFFOLSHEIM
Mme,STOECKEL,Chantal,suppléant,OBERSCHAEFFOLSHEIM
M.,MULLER,Richard,délégué titulaire de,OBERSOULTZBACH
M.,RITTER,Mathieu,suppléant,OBERSOULTZBACH
Mme,HILD,Edith,suppléant,OBERSOULTZBACH
M.,FORTMANN,Marc,suppléant,OBERSOULTZBACH
M.,NICASTRO,Gerard,délégué titulaire de,OBERSTEINBACH
Mme,BARTH,Marie Christine,suppléant,OBERSTEINBACH
M.,BALTZER,Pascal,suppléant,OBERSTEINBACH
Mme,STURM,Celine,suppléant,OBERSTEINBACH
M.,JEHL,François,délégué titulaire de,ODRATZHEIM
M.,SCHEER,René,suppléant,ODRATZHEIM
Mme,WENDLING,Marcelle,suppléant,ODRATZHEIM
Mme,GUENNEUGUES,Elisabeth,suppléant,ODRATZHEIM
M.,SCHMIDT,Simon,délégué titulaire de,OERMINGEN
Mme,SCHMITT,Marie-Anne,délégué titulaire de,OERMINGEN
M.,BLOESING,Théo,délégué titulaire de,OERMINGEN
Mme,MICHELS,Katia,suppléant,OERMINGEN
M.,NUSSLEIN,Paul,suppléant,OERMINGEN
Mme,BUCH,Marie-Claire,suppléant,OERMINGEN
M.,HOMMEL,Denis,délégué titulaire de,OFFENDORF
Mme,CRIQUI,Anne,délégué titulaire de,OFFENDORF
M.,RUGRAFF,François,délégué titulaire de,OFFENDORF
Mme,GOETZ,Doris,délégué titulaire de,OFFENDORF
M.,FORTMANN,Nicolas,délégué titulaire de,OFFENDORF
Mme,STRASSER,Sandra,suppléant,OFFENDORF
M.,SCHEID,Jean-Michel,suppléant,OFFENDORF
Mme,ZWINGER,Lucienne,suppléant,OFFENDORF
M.,HILT,Patrice,délégué titulaire de,OFFWILLER
M.,DOHRMANN,Christophe,délégué titulaire de,OFFWILLER
M.,FISCHBACH,Thierry,délégué titulaire de,OFFWILLER
M.,FLAMANT,Pierre,suppléant,OFFWILLER
M.,DIFFINE,Dominique,suppléant,OFFWILLER
Mlle,HAMANN,Séverine,suppléant,OFFWILLER
M.,SANDER,Jean-Marie,délégué titulaire de,OHLUNGEN
Mme,LECLAIR,Christiane,délégué titulaire de,OHLUNGEN
M.,OTT,Fernand,délégué titulaire de,OHLUNGEN
Mme,RIPP,Anne,suppléant,OHLUNGEN
M.,KLIEBER,Daniel,suppléant,OHLUNGEN
Mme,SCHNEIDER,Céline,suppléant,OHLUNGEN
M.,STOECKLE,Remy,délégué titulaire de,OHNENHEIM
M.,DIETSCH,Vincent,délégué titulaire de,OHNENHEIM
M.,HENNEVILLE,Daniel,délégué titulaire de,OHNENHEIM
Mme,SCHUNCK,Marie-Jose,suppléant,OHNENHEIM
M.,SCHWEIN,Noël,suppléant,OHNENHEIM
M.,CAYREL,Maxime,suppléant,OHNENHEIM
Mme,GITZ,Martine,délégué titulaire de,OLWISHEIM
M.,RHEIN,Alain,délégué titulaire de,OLWISHEIM
M.,ALEXANDRE,Pierre,délégué titulaire de,OLWISHEIM
M.,MICHEL,Jean-Claude,suppléant,OLWISHEIM
M.,SCHNELLER,Hubert,suppléant,OLWISHEIM
M.,SITTER,Bertrand,suppléant,OLWISHEIM
M.,AUBRY,Richard,délégué titulaire de,ORSCHWILLER
M.,RISCH,Claude,délégué titulaire de,ORSCHWILLER
Mme,BIEBER,Yolande,délégué titulaire de,ORSCHWILLER
M.,KIEFFER,Bernard,suppléant,ORSCHWILLER
M.,BARTHELEMY,Christian,suppléant,ORSCHWILLER
Mme,STAHL,Arlette,suppléant,ORSCHWILLER
M.,SCHALL,Antoine,délégué titulaire de,OSTHOFFEN
M.,MULLER,Bernard,délégué titulaire de,OSTHOFFEN
Mme,CLAUSS-MULLER,Stéphanie,délégué titulaire de,OSTHOFFEN
M.,COMTE,Robert,suppléant,OSTHOFFEN
M.,HUMANN,Francis,suppléant,OSTHOFFEN
Mme,GUMBINGER,Martine,suppléant,OSTHOFFEN
M.,BREYSACH,Christophe,délégué titulaire de,OSTHOUSE
M.,KRETZ,Christian,délégué titulaire de,OSTHOUSE
M.,FORSTER,Jean-Charles,délégué titulaire de,OSTHOUSE
Mme,HENRY,Michelle,suppléant,OSTHOUSE
Mme,KOENIG,Michelle,suppléant,OSTHOUSE
Mme,MALEVERGNE,Anne,suppléant,OSTHOUSE
M.,BEUTEL.,Jean-Marie,délégué titulaire de,OSTWALD
M.,WENDLING,Christian,délégué titulaire de,OSTWALD
Mme,LENTZ,Brigitte,délégué titulaire de,OSTWALD
Mme,BAAS,Fabienne,délégué titulaire de,OSTWALD
M.,KAPP,Gilles,délégué titulaire de,OSTWALD
Mme,TAHERI,Azam,délégué titulaire de,OSTWALD
M.,BOULALA,Bruno,délégué titulaire de,OSTWALD
Mme,MAMMOSSER,Aime,délégué titulaire de,OSTWALD
M.,BROUSSE,Sylvain,délégué titulaire de,OSTWALD
Mme,SCHMITT,Pierrette,délégué titulaire de,OSTWALD
M.,NICKAES,Noël,délégué titulaire de,OSTWALD
Mme,HUMBERT,Emmanuelle,délégué titulaire de,OSTWALD
M.,RITZENTHALER,Denis,délégué titulaire de,OSTWALD
Mme,GHETTAS,Farida,délégué titulaire de,OSTWALD
M.,VAUVILLIER,Pascal,délégué titulaire de,OSTWALD
Mme,KOLB,Véronique,délégué titulaire de,OSTWALD
M.,VELTZ,Jean-Marie,délégué titulaire de,OSTWALD
Mme,WINLING,Angélique,délégué titulaire de,OSTWALD
M.,GANDRIEAU,Hervé,délégué titulaire de,OSTWALD
Mme,CHRISTOPHE,Céline,délégué titulaire de,OSTWALD
M.,KARM,Michel,délégué titulaire de,OSTWALD
Mme,BRAULT,Svetlana,délégué titulaire de,OSTWALD
M.,LINCK,Richard,délégué titulaire de,OSTWALD
Mme,FROITIER,Patricia,délégué titulaire de,OSTWALD
M.,BUCHERT,Jérôme,délégué titulaire de,OSTWALD
Mme,ABBRUCIATI,Christelle,délégué titulaire de,OSTWALD
M.,LEGIN,Dimitri,délégué titulaire de,OSTWALD
M.,ALLARI,Laurent,délégué titulaire de,OSTWALD
Mme,GEIGER,Catherine,délégué titulaire de,OSTWALD
M.,OSWALD,Damien,délégué titulaire de,OSTWALD
Mme,EBERHARDT,Anne,délégué titulaire de,OSTWALD
Mme,DULCK,Nancy,délégué titulaire de,OSTWALD
M.,GUILLEMOT,Patrice,délégué titulaire de,OSTWALD
M.,POUCHIN,Francis,suppléant,OSTWALD
Mme,POUCHIN,Françoise,suppléant,OSTWALD
M.,PERINEL,Emmanuel,suppléant,OSTWALD
Mme,VIEVILLE,Laurence,suppléant,OSTWALD
M.,BAJCSA,Yvan,suppléant,OSTWALD
Mme,BAJCSA,Paulette,suppléant,OSTWALD
M.,ZANUZZI,Mario,suppléant,OSTWALD
Mme,ACCIARI,Anne France,suppléant,OSTWALD
M.,VAUDOUR,Jean-Paul,suppléant,OSTWALD
M.,ETTLINGER,Martin,délégué titulaire de,OTTERSTHAL
Mme,LAVIGNE,Sylvia,délégué titulaire de,OTTERSTHAL
M.,SCHNEIDER,Denis,délégué titulaire de,OTTERSTHAL
Mme,ANCEL,Lydia,suppléant,OTTERSTHAL
M.,BOISTELLE,Charles,suppléant,OTTERSTHAL
Mme,RUBERT,Sandra,suppléant,OTTERSTHAL
M.,CREMMEL,Joseph,délégué titulaire de,OTTERSWILLER
Mme,ENGEL,Christiane,délégué titulaire de,OTTERSWILLER
M.,BOILEAU,Jacques,délégué titulaire de,OTTERSWILLER
Mme,KIEFFER,Elisabeth,suppléant,OTTERSWILLER
M.,MATHIEU,Michel,suppléant,OTTERSWILLER
Mme,SCHROEDER,Anny,suppléant,OTTERSWILLER
M.,DEYBACH,Claude,délégué titulaire de,OTTROTT
Mme,KRAUSS,Martine,délégué titulaire de,OTTROTT
M.,POULAIN,Philippe,délégué titulaire de,OTTROTT
Mme,MATTERN,Claudine,délégué titulaire de,OTTROTT
M.,AUFDERBRUCK,Jean,délégué titulaire de,OTTROTT
Mme,RINCKENBERGER,Corinne,suppléant,OTTROTT
M.,HALTER,Arsène,suppléant,OTTROTT
Mme,KRAUSHAR,Christine,suppléant,OTTROTT
Mme,BURR,Christine,délégué titulaire de,OTTWILLER
M.,BIEBER,Rémy,suppléant,OTTWILLER
M.,WALTER,Franck,suppléant,OTTWILLER
Mme,KLEIN,Sarah,suppléant,OTTWILLER
M.,SCHMITT,Christian,délégué titulaire de,PETERSBACH
M.,HELMSTETTER,Rudi,délégué titulaire de,PETERSBACH
M.,SCHEER,Lucas,délégué titulaire de,PETERSBACH
M.,ZIMMERMANN,Alfred,suppléant,PETERSBACH
M.,FAUTH,Christian,suppléant,PETERSBACH
M.,ANSTETT,Pascal,suppléant,PETERSBACH
M.,ENDERLIN,Jean-Denis,délégué titulaire de,PFAFFENHOFFEN
Mme,SENGER,Doris,délégué titulaire de,PFAFFENHOFFEN
M.,DE BONN,Gregory,délégué titulaire de,PFAFFENHOFFEN
Mme,MICHEL-MERCKLING,Carole,délégué titulaire de,PFAFFENHOFFEN
M.,GUTH,Marc,délégué titulaire de,PFAFFENHOFFEN
Mme,DELMOULY,Isabelle,délégué titulaire de,PFAFFENHOFFEN
M.,DISS,Andre,délégué titulaire de,PFAFFENHOFFEN
Mme,ENDERLIN-NAERT,Dorothee,suppléant,PFAFFENHOFFEN
M.,SOLD,Claude,suppléant,PFAFFENHOFFEN
Mme,WAECHTER,Valerie,suppléant,PFAFFENHOFFEN
M.,ZILLER,Rene,suppléant,PFAFFENHOFFEN
M.,HOLZSCHERER,Daniel,délégué titulaire de,PFALZWEYER
M.,EULERT,Erwin,suppléant,PFALZWEYER
M.,DAMBACHER,Christophe,suppléant,PFALZWEYER
M.,SCHMIDT,Stéphane,suppléant,PFALZWEYER
M.,HUBER,Luc,délégué titulaire de,PFETTISHEIM
Mme,RAPINAT,Fabienne,délégué titulaire de,PFETTISHEIM
M.,WENDLING,Marc,délégué titulaire de,PFETTISHEIM
M.,ARNOLD,Gilles,suppléant,PFETTISHEIM
Mme,ROHFRITSCH,Julie,suppléant,PFETTISHEIM
Mme,RAUCH,Christelle,suppléant,PFETTISHEIM
M.,JACOB,André,délégué titulaire de,PFULGRIESHEIM
Mme,BAUER,Liliane,délégué titulaire de,PFULGRIESHEIM
M.,AFFOLTER,Claude,délégué titulaire de,PFULGRIESHEIM
Mme,LEYDET,Anne-Laure,suppléant,PFULGRIESHEIM
M.,MEYER,Bertrand,suppléant,PFULGRIESHEIM
Mme,ROTH,Elodie,suppléant,PFULGRIESHEIM
M.,GRANDADAM,Pierre,délégué titulaire de,PLAINE
Mme,SIMONI,Patricia,délégué titulaire de,PLAINE
M.,LANDAIS,Laurent,délégué titulaire de,PLAINE
M.,MONEL,Lucien,suppléant,PLAINE
Mme,SABOS,Solange,suppléant,PLAINE
Mme,LEBOUBE,Marie Fleur,suppléant,PLAINE
Mme,WEBER,Anne-Catherine,délégué titulaire de,PLOBSHEIM
M.,BAPST,André,délégué titulaire de,PLOBSHEIM
Mme,SUPLY SCHREIBER,Anne-Catherine,délégué titulaire de,PLOBSHEIM
M.,BAPST,Charles,délégué titulaire de,PLOBSHEIM
Mme,LECKLER,Michèle,délégué titulaire de,PLOBSHEIM
M.,PFISTER,Jean-Philippe,délégué titulaire de,PLOBSHEIM
Mme,JAEGER,Christiane,délégué titulaire de,PLOBSHEIM
M.,BAPST,Ernest,délégué titulaire de,PLOBSHEIM
Mme,BECKER,Cathy,délégué titulaire de,PLOBSHEIM
M.,STEINLE,Cédric,délégué titulaire de,PLOBSHEIM
Mme,MATHIEU,Béatrice,délégué titulaire de,PLOBSHEIM
M.,GUTH,Lucien,délégué titulaire de,PLOBSHEIM
Mme,LAUFFENBURGER,Evelyne,délégué titulaire de,PLOBSHEIM
M.,CHRISTEN,Bernard,délégué titulaire de,PLOBSHEIM
Mme,BAUER,Rachel,délégué titulaire de,PLOBSHEIM
M.,FISCHER,Norbert,suppléant,PLOBSHEIM
Mme,SIMON,Laurence,suppléant,PLOBSHEIM
M.,BAPST,Grégory,suppléant,PLOBSHEIM
Mme,METZINGER,Nadine,suppléant,PLOBSHEIM
M.,LORENTZ,Jean-Marc,suppléant,PLOBSHEIM
M.,WERNERT,Stéphane,délégué titulaire de,PREUSCHDORF
M.,PFEIFFER-RINIE,Dominique,délégué titulaire de,PREUSCHDORF
M.,HUCHOT,Stéphane,délégué titulaire de,PREUSCHDORF
M.,ORTH,Eric,suppléant,PREUSCHDORF
M.,SPEYSER,Stéphane,suppléant,PREUSCHDORF
M.,DURRENBACH,Sébastien,suppléant,PREUSCHDORF
M.,EICHHOLTZER,Michel,délégué titulaire de,PRINTZHEIM
M.,SCHAEFFER,Charles,suppléant,PRINTZHEIM
Mme,KERN,Véronique,suppléant,PRINTZHEIM
M.,WEBER,Gérard,suppléant,PRINTZHEIM
M.,KLICKI,Gérard,délégué titulaire de,PUBERG
M.,GEYER,Jean Marc,suppléant,PUBERG
M.,JUNG,Didier,suppléant,PUBERG
M.,BREY,Ludovic,suppléant,PUBERG
M.,WASERMAN,Sylvain,délégué titulaire de,QUATZENHEIM
M.,BAILLEUX,Yves,délégué titulaire de,QUATZENHEIM
Mme,PRIM,Josette,délégué titulaire de,QUATZENHEIM
Mme,DIETRICH,Annick,suppléant,QUATZENHEIM
M.,ARBOGAST,Guy,suppléant,QUATZENHEIM
Mme,MERKLING,Monique,suppléant,QUATZENHEIM
M.,HEITMANN,Léon,délégué titulaire de,RANGEN
M.,PETITJEAN,Philippe,suppléant,RANGEN
Mme,BOEHLER,Estelle,suppléant,RANGEN
M.,JACOB,Yves,suppléant,RANGEN
M.,SIEFFER,Thierry,délégué titulaire de,RANRUPT
Mme,MICHEL,Francine,suppléant,RANRUPT
M.,GEORGE,Jean,suppléant,RANRUPT
M.,GROHENS,Geoffrey,suppléant,RANRUPT
M.,BAUER,Herve,délégué titulaire de,RATZWILLER
M.,DEHLINGER,Thierry,suppléant,RATZWILLER
M.,BRONNER,Sacha,suppléant,RATZWILLER
M.,DAMBACHER,Thomas,suppléant,RATZWILLER
M.,KLEIN,Rémy,délégué titulaire de,RAUWILLER
M.,KRAEUTNER,Etienne,suppléant,RAUWILLER
M.,ETTER,Christian,suppléant,RAUWILLER
M.,BERGMANN,Geoffrey,suppléant,RAUWILLER
M.,KOBLOTH,Vincent,délégué titulaire de,REICHSFELD
M.,LEFFTZ,Alain,suppléant,REICHSFELD
"","",suppléant,REICHSFELD
"","",suppléant,REICHSFELD
M.,WALTER,Hubert,délégué titulaire de,REICHSHOFFEN
Mme,DUSCH,Yvette,délégué titulaire de,REICHSHOFFEN
M.,HECHT,Paul,délégué titulaire de,REICHSHOFFEN
Mme,JACOB,Sylvie,délégué titulaire de,REICHSHOFFEN
M.,REXER,Pierre-Marie,délégué titulaire de,REICHSHOFFEN
Mme,POGNON,Monique,délégué titulaire de,REICHSHOFFEN
M.,RISCH,Olivier,délégué titulaire de,REICHSHOFFEN
Mme,UNTEREINER,Marie-Lyne,délégué titulaire de,REICHSHOFFEN
M.,GRUSSENMEYER,Jean-Louis,délégué titulaire de,REICHSHOFFEN
Mme,KERN,Adèle,délégué titulaire de,REICHSHOFFEN
M.,BURCKER,Thierry,délégué titulaire de,REICHSHOFFEN
Mme,HOLTZMANN,Martine,délégué titulaire de,REICHSHOFFEN
M.,ROESSLINGER,Francis,délégué titulaire de,REICHSHOFFEN
Mme,WAECHTER,Eliane,délégué titulaire de,REICHSHOFFEN
M.,SCHMITT,Michel,délégué titulaire de,REICHSHOFFEN
Mme,ULLMANN,Céline,délégué titulaire de,REICHSHOFFEN
M.,KOENIG,Louis,suppléant,REICHSHOFFEN
Mme,THEVENOT,Aline,suppléant,REICHSHOFFEN
M.,LELLE,Jean-Marc,suppléant,REICHSHOFFEN
Mme,MACHI,Monique,suppléant,REICHSHOFFEN
M.,LORENTZ,Pierre,suppléant,REICHSHOFFEN
Mme,CLEMENT,Marylin,suppléant,REICHSHOFFEN
M.,LAFLEUR,Jean-Michel,suppléant,REICHSHOFFEN
Mme,GOMEZ,Carole,suppléant,REICHSHOFFEN
M.,SCHULER,Georges,délégué titulaire de,REICHSTETT
Mme,MEYER,Michèle,délégué titulaire de,REICHSTETT
M.,ANZENBERGER,Norbert,délégué titulaire de,REICHSTETT
Mme,ADRIAN,Huguette,délégué titulaire de,REICHSTETT
M.,ECKART,Patrick,délégué titulaire de,REICHSTETT
Mme,REICHERT,Christine,délégué titulaire de,REICHSTETT
M.,KELLER,Julien,délégué titulaire de,REICHSTETT
Mme,DUTT,Dominique,délégué titulaire de,REICHSTETT
M.,MONDON,Max,délégué titulaire de,REICHSTETT
Mme,STIEBER,Marie-Paule,délégué titulaire de,REICHSTETT
M.,GUILLERME,Nicolas,délégué titulaire de,REICHSTETT
Mme,CROSNIER,Laurence,délégué titulaire de,REICHSTETT
M.,HRANITZKY,Régis,délégué titulaire de,REICHSTETT
Mme,STEINMETZ,Caroline,délégué titulaire de,REICHSTETT
M.,WILLMANN,Eric,délégué titulaire de,REICHSTETT
Mme,BOUKRIA,Najet,suppléant,REICHSTETT
M.,MOINE,Eric,suppléant,REICHSTETT
Mme,WURSTHORN,Françoise,suppléant,REICHSTETT
Mme,MARRET,Stéphanie,suppléant,REICHSTETT
M.,KLEINKLAUS,Cédric,suppléant,REICHSTETT
M.,STENGEL,Marcel,délégué titulaire de,REINHARDSMUNSTER
M.,HEINTZ,Pascal,suppléant,REINHARDSMUNSTER
Mme,BLAES,Odile,suppléant,REINHARDSMUNSTER
M.,MORGENTHALER,Paul,suppléant,REINHARDSMUNSTER
M.,SCHEER,Jean-Louis,délégué titulaire de,REIPERTSWILLER
M.,HOFF,Jacqui Jean,délégué titulaire de,REIPERTSWILLER
M.,LEICHTWEIS,Samuel Charles,délégué titulaire de,REIPERTSWILLER
Mme,LEININGER,Helga,suppléant,REIPERTSWILLER
M.,ALLENBACH,Patrick,suppléant,REIPERTSWILLER
M.,SCHMITT,Alain,suppléant,REIPERTSWILLER
M.,GRAF,Charles,délégué titulaire de,RETSCHWILLER
M.,REMPP,Rene,suppléant,RETSCHWILLER
Mme,SCHEIB,Esther,suppléant,RETSCHWILLER
M.,KNOERR,Jean-Luc,suppléant,RETSCHWILLER
M.,GEORGER,Frédéric,délégué titulaire de,REUTENBOURG
M.,VAUT,Patrick,suppléant,REUTENBOURG
M.,WENDLING,Lucien,suppléant,REUTENBOURG
M.,LEHMANN,Claude,suppléant,REUTENBOURG
M.,BURRY,Francis,délégué titulaire de,REXINGEN
M.,LIPSKER,Ronny,suppléant,REXINGEN
M.,WEHRUNG,Rémy,suppléant,REXINGEN
M.,FOLLENIUS,Dany,suppléant,REXINGEN
M.,ROTH,Jean-Paul,délégué titulaire de,RHINAU
Mme,HORNY-GONIER,Marianne,délégué titulaire de,RHINAU
M.,KETTERLIN,Thierry,délégué titulaire de,RHINAU
Mme,KONN,Renee,délégué titulaire de,RHINAU
M.,OBERLE,Marc,délégué titulaire de,RHINAU
Mme,BOURGADE,Nathalie,délégué titulaire de,RHINAU
M.,GOELLER,Hubert,délégué titulaire de,RHINAU
Mme,HARLEPP-CHESSA,Sylvie,suppléant,RHINAU
M.,KAUFFMANN,Alain-Guy,suppléant,RHINAU
Mme,GROSSHANS,Christine,suppléant,RHINAU
M.,JAEGLI,Vincent,suppléant,RHINAU
M.,TAGLANG,Rémy,délégué titulaire de,RICHTOLSHEIM
M.,MUNCH,Jean-Marie,suppléant,RICHTOLSHEIM
M.,WOLFF,Bernard,suppléant,RICHTOLSHEIM
M.,SCHWORER,Sébastien,suppléant,RICHTOLSHEIM
M.,RICHERT,René,délégué titulaire de,RIEDSELTZ
Mme,PHILIPPS,Astride,délégué titulaire de,RIEDSELTZ
M.,GRIMM,Joseph,délégué titulaire de,RIEDSELTZ
